start_time,V0_LAT,V1_LAT,V2_LAT,V3_LAT,V0_LON,V1_LON,V2_LON,V3_LON,Na/Si,Al/Si,Mg/Si,Ca/Si,Na/Si_uncer,Al/Si_uncer,Mg/Si_uncer,Ca/Si_uncer
20200105T031058,-47.6919,-53.385,-53.4054,-47.71,54.7205,54.4428,55.7313,55.8708,1.0047207602069672,1.0047207602069672,0.0,0.00020994448691336,0.0005037953091787953,-1.0
20200105T031234,-42.7695,-48.463,-48.4812,-42.7861,54.9109,54.6898,55.847,55.9646,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T031410,-37.8458,-43.5399,-43.5565,-37.8612,55.0672,54.8863,55.9437,56.0463,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T031546,-32.9215,-38.6158,-38.6313,-32.9359,55.1984,55.0468,56.0274,56.1195,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T031722,-27.9967,-33.6917,-33.7061,-28.0105,55.3104,55.1811,56.1021,56.1868,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T031858,-23.0719,-28.7675,-28.7812,-23.0852,55.4081,55.2956,56.1704,56.2502,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T032034,-18.1476,-23.8437,-23.8569,-18.1605,55.4944,55.395,56.2345,56.3112,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T032210,-13.2242,-18.9209,-18.9337,-13.2368,55.5719,55.4826,56.2958,56.3712,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T032346,-8.3018,-13.9993,-14.0118,-8.3141,55.6425,55.5613,56.356,56.4311,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T032522,-3.3806,-9.0792,-9.0915,-3.3929,55.7077,55.6327,56.416,56.4922,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T032658,1.5392,-4.1607,-4.1729,1.5269,55.7689,55.6986,56.4768,56.5554,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T032834,6.4569,0.7559,0.7437,6.4445,55.8272,55.7602,56.5395,56.622,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T033010,11.3727,5.6701,5.6578,11.36,55.8838,55.8189,56.6055,56.6933,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T033146,16.2864,10.5821,10.5696,16.2733,55.9398,55.8757,56.6758,56.7708,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T033322,21.1972,15.4917,15.4788,21.1838,55.996,55.9317,56.752,56.8562,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T033458,26.1054,20.3982,20.385,26.0914,56.0539,55.9879,56.8358,56.9519,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T033634,31.0105,25.3019,25.2881,30.9958,56.1145,56.0455,56.9295,57.0608,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T033810,35.9126,30.2024,30.1879,35.8969,56.1794,56.1056,57.0357,57.1868,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T033946,40.8116,35.0996,35.0842,40.7947,56.2508,56.1698,57.1582,57.3353,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T034122,45.7072,39.9936,39.9771,45.6888,56.3313,56.2401,57.302,57.514,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T034258,50.5994,44.8841,44.8661,50.579,56.4252,56.3191,57.4744,57.7344,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T034434,55.4883,49.7711,49.7513,55.4653,56.5389,56.4107,57.686,58.0147,1.0,0.0,0.0,0.014923580881725738,-1.0,-1.0
20200105T034610,60.3733,54.6549,54.6325,60.3468,56.6826,56.5209,57.9534,58.3841,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T034746,65.2547,59.5347,59.5091,65.2233,56.8744,56.6591,58.3033,58.8955,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T034922,70.1326,64.411,64.3808,70.0936,57.1509,56.8417,58.7832,59.6535,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T035058,75.0064,69.2839,69.2467,74.9549,57.5948,57.101,59.4843,60.8967,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T035234,79.876,74.1528,74.1045,79.8,58.4489,57.5079,60.6095,63.3168,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T035410,84.7346,79.018,78.9485,84.5899,60.8423,58.2601,62.7166,70.0371,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T035546,89.0927,83.8739,83.7501,89.4075,85.9952,60.1721,68.0631,115.258,1.0,0.7928279361055458,0.0,0.015083023177995198,0.01090666063082463,-1.0
20200105T035722,89.5403,85.3235,85.4935,89.5442,176.333,-171.01,-144.215,149.186,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T035858,86.1528,80.5616,80.6452,86.3592,-133.451,-139.314,-129.394,-127.324,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T040034,81.4282,75.7354,75.7912,81.5196,-129.977,-131.879,-126.732,-126.085,0.9225020317982718,0.9225020317982718,0.0,0.0005132280910160621,0.0002019101025925016,-1.0
20200105T040210,76.611,70.8957,70.9378,76.6698,-128.382,-129.314,-125.827,-125.514,0.0,1.7726984926486702,0.0,-1.0,0.00026133885499340985,-1.0
20200105T040346,71.7763,66.0517,66.0858,71.82,-127.466,-128.019,-125.366,-125.18,0.6785555481039236,1.0750055057073644,0.0,0.021441059466588586,0.023596070177764352,-1.0
20200105T040522,66.9361,62.2617,62.2915,66.9711,-126.954,-127.237,-125.081,-124.989,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T044940,-67.615,-73.3234,-73.2791,-67.5817,-123.171,-123.438,-121.167,-120.544,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T045116,-72.5106,-78.2157,-78.1538,-72.4686,-122.551,-123.018,-120.114,-118.992,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T045252,-77.408,-83.107,-83.0028,-77.3506,-121.203,-122.251,-118.162,-115.593,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T045428,-82.3052,-87.9656,-87.6388,-82.2125,-115.8,-120.35,-113.334,-102.571,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T045604,-86.7954,-89.4927,-89.5,-86.941,31.5027,-107.151,-85.0475,45.7204,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T045740,-82.0544,-87.5038,-87.8052,-82.1447,45.9684,24.1962,42.1607,51.7089,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T045916,-77.1846,-82.8341,-82.9333,-77.2403,49.5532,44.9662,51.2671,53.1147,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T050052,-72.2894,-77.9677,-78.0265,-72.3299,51.1648,49.1904,52.9445,53.7506,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T050228,-67.3841,-73.0711,-73.113,-67.416,52.0797,50.981,53.6574,54.1175,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T050404,-62.4728,-68.1637,-68.1963,-62.4992,52.6706,51.9698,54.0569,54.3604,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T050540,-57.5579,-63.2501,-63.2769,-57.5805,53.0843,52.5976,54.3166,54.5361,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T050716,-52.6399,-58.3332,-58.3561,-52.6599,53.3909,53.0324,54.502,54.6713,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T050852,-47.7199,-53.4136,-53.4337,-47.7379,53.6278,53.352,54.6434,54.7807,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T051028,-42.7981,-48.4923,-48.5104,-42.8146,53.8169,53.5975,54.7569,54.8728,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T051204,-37.8752,-43.5697,-43.5862,-37.8905,53.972,53.7926,54.8519,54.9528,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T051340,-32.9515,-38.6463,-38.6616,-32.9658,54.102,53.9519,54.934,55.0247,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T051516,-28.0274,-33.7226,-33.7369,-28.041,54.2132,54.0851,55.0073,55.0907,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T051652,-23.1031,-28.7989,-28.8125,-23.1162,54.3099,54.1986,55.0743,55.153,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T051828,-18.179,-23.8755,-23.8886,-18.1917,54.3955,54.2972,55.1373,55.2131,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T052004,-13.256,-18.9527,-18.9654,-13.2683,54.4721,54.384,55.1977,55.2719,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T052140,-8.3336,-14.0314,-14.0437,-8.3458,54.542,54.4618,55.2568,55.331,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T052316,-3.4124,-9.1112,-9.1233,-3.4245,54.6064,54.5326,55.3158,55.391,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T052452,1.5074,-4.1926,-4.2046,1.4952,54.6669,54.5976,55.3756,55.4534,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T052628,6.4253,0.7242,0.7122,6.413,54.7245,54.6586,55.4375,55.519,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T052804,11.3413,5.6389,5.6267,11.3288,54.7803,54.7165,55.5025,55.5893,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T052940,16.2554,10.5512,10.5389,16.2425,54.8355,54.7725,55.5718,55.6658,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T053116,21.1666,15.4613,15.4486,21.1534,54.891,54.8277,55.6471,55.7502,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T053252,26.0755,20.3684,20.3554,26.0616,54.9481,54.8831,55.7299,55.845,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T053428,30.9813,25.2729,25.2593,30.9667,55.0079,54.94,55.8226,55.9528,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T053604,35.884,30.1742,30.1598,35.8685,55.0718,54.9993,55.9277,56.0775,1.0,0.0,0.0,0.0155845844857825,-1.0,-1.0
20200105T053740,40.7839,35.0722,35.057,40.7672,55.142,55.0625,56.049,56.2246,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T053916,45.6804,39.9671,39.9508,45.6622,55.2212,55.1317,56.1914,56.4016,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T054052,50.5734,44.8586,44.8408,50.5532,55.3134,55.2095,56.3622,56.6199,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T054228,55.4634,49.7465,49.7269,55.4406,55.4253,55.2996,56.5717,56.8977,0.0,1.3739586826258374,0.0,-1.0,0.0007171118890147501,-1.0
20200105T054404,60.3493,54.6314,54.6093,60.3231,55.5664,55.4079,56.8367,57.2637,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T054540,65.2319,59.5122,59.4869,65.2008,55.7547,55.5437,57.1836,57.7705,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T054716,70.1109,64.3898,64.3599,70.0724,56.026,55.7231,57.659,58.5216,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T054852,74.9859,69.2637,69.2271,74.9351,56.4617,55.9777,58.3538,59.7536,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T055028,79.8561,74.134,74.0863,79.7811,57.2979,56.3774,59.4689,62.1483,0.0,0.6750522248808822,0.0,-1.0,0.0017687702251922052,-1.0
20200105T055204,84.7172,78.9997,78.9311,84.5745,59.6432,57.1143,61.5545,68.7968,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T055340,89.0815,83.858,83.7359,89.4022,83.9385,58.9909,66.8477,113.43,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T055516,89.5466,85.3416,85.5103,89.5527,174.92,-172.3,-145.247,145.936,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T055652,86.1697,80.5777,80.6606,86.3746,-134.503,-140.362,-130.422,-128.376,1.0,0.0,0.0,0.015572516196030247,-1.0,-1.0
20200105T055828,81.443,75.7502,75.8054,81.5334,-131.043,-132.94,-127.793,-127.155,1.0,1.3405574245225438,0.0,0.012625747555495274,0.00795955426475781,-1.0
20200105T060004,76.6244,70.9092,70.9509,76.6826,-129.457,-130.386,-126.9,-126.592,1.0,3.382402138152748,0.0,0.012430039722696217,0.008610457138436074,-1.0
20200105T060140,71.7884,66.0642,66.0979,71.8317,-128.546,-129.098,-126.446,-126.263,1.0,1.5475944490797144,0.0,0.011282639624936397,0.004861424149270776,-1.0
20200105T060316,66.9471,62.1145,62.1438,66.9818,-128.039,-128.32,-126.166,-126.076,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T064736,-67.7187,-73.4279,-73.3837,-67.6855,-124.296,-124.561,-122.274,-121.649,1.8895314309080402,0.0,0.0,0.002269139341446045,-1.0,-1.0
20200105T064912,-72.613,-78.319,-78.2571,-72.5712,-123.682,-124.146,-121.215,-120.087,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T065048,-77.5092,-83.2092,-83.1043,-77.4518,-122.337,-123.384,-119.248,-116.644,2.021691471624038,2.041818882355439,0.0,0.004679048409447311,0.00028450534315856786,-1.0
20200105T065224,-82.4052,-88.0654,-87.7268,-82.3121,-116.817,-121.479,-114.334,-103.177,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T065400,-86.7082,-89.4766,-89.487,-86.931,31.2341,-107.519,-84.4675,45.1274,0.6658090036388367,0.6658090036388367,0.0,0.0008937543615609565,0.003267761901754616,-1.0
20200105T065536,-81.96,-87.4248,-87.7135,-82.0484,45.0396,24.3699,41.8668,50.7297,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T065712,-77.0897,-82.7422,-82.8393,-77.1446,48.5324,44.0675,50.3053,52.0783,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T065848,-72.1954,-77.8751,-77.9329,-72.2353,50.1125,48.1774,51.9126,52.6924,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T070024,-67.2912,-72.9792,-73.0206,-67.3226,51.0125,49.9321,52.6009,53.0479,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T070200,-62.381,-68.0728,-68.105,-62.4071,51.5946,50.9043,52.9882,53.2838,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T070336,-57.4672,-63.1603,-63.1868,-57.4897,52.0029,51.5229,53.2405,53.4547,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T070512,-52.5505,-58.2444,-58.2671,-52.5703,52.3055,51.9518,53.4209,53.5864,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T070648,-47.6315,-53.326,-53.3459,-47.6493,52.5396,52.2673,53.5587,53.6931,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T070824,-42.7108,-48.4055,-48.4234,-42.7271,52.7263,52.5098,53.6695,53.7829,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T071000,-37.7889,-43.4839,-43.5002,-37.804,52.8796,52.7025,53.7621,53.8612,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T071136,-32.8659,-38.5614,-38.5765,-32.8801,53.0081,52.8599,53.8424,53.9315,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T071312,-27.9424,-33.6383,-33.6525,-27.9559,53.1181,52.9916,53.9141,53.9963,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T071448,-23.0189,-28.715,-28.7285,-23.0318,53.2136,53.1038,53.9799,54.0573,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T071624,-18.0955,-23.7922,-23.8051,-18.1081,53.2981,53.2012,54.0416,54.1162,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T071800,-13.1727,-18.87,-18.8825,-13.185,53.3738,53.287,54.1009,54.1741,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T071936,-8.2507,-13.9488,-13.961,-8.2628,53.4428,53.3638,54.1589,54.2321,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T072112,-3.3297,-9.0288,-9.0408,-3.3418,53.5064,53.4336,54.2169,54.2913,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T072248,1.5899,-4.1102,-4.1221,1.5778,53.5661,53.4979,54.2759,54.3527,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T072424,6.5077,0.8067,0.7948,6.4955,53.6229,53.558,54.3368,54.4174,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T072600,11.4239,5.7214,5.7094,11.4115,53.6779,53.6151,54.4009,54.4868,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T072736,16.3382,10.6341,10.6219,16.3254,53.7323,53.6703,54.4693,54.5625,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T072912,21.2498,15.5447,15.5321,21.2367,53.787,53.7248,54.5437,54.6461,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T073048,26.1588,20.4523,20.4394,26.1451,53.8433,53.7794,54.6257,54.74,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T073224,31.0678,25.3571,25.3436,31.0534,53.9016,53.8355,54.7176,54.8465,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T073400,35.9688,30.2616,30.2475,35.9534,53.9653,53.8935,54.8214,54.9709,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T073536,40.8694,35.158,35.143,40.8528,54.0346,53.9565,54.9424,55.1171,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T073712,45.7668,40.0539,40.0377,45.7487,54.1128,54.0248,55.0839,55.2933,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T073848,50.6608,44.9464,44.9288,50.6408,54.2039,54.1015,55.2538,55.5107,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T074024,55.5516,49.8354,49.816,55.5291,54.3142,54.1905,55.4625,55.7873,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T074200,60.4387,54.7213,54.6994,60.4128,54.4536,54.2974,55.7263,56.1525,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T074336,65.3225,59.6033,59.5782,65.2917,54.6399,54.4316,56.0723,56.6588,0.0,0.5781505844985602,0.0,-1.0,0.0026758344578609954,-1.0
20200105T074512,70.2026,64.4821,64.4525,70.1644,54.9085,54.6092,56.5472,57.4104,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T074648,75.0789,69.3573,69.3209,75.0284,55.3411,54.8613,57.2422,58.6463,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T074824,79.9505,74.2288,74.1814,79.8757,56.1758,55.2582,58.3604,61.0612,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T075000,84.8129,79.096,79.0276,84.6693,58.5447,55.9935,60.4615,67.8427,0.7017346710222776,1.5691227391786022,0.0,0.0023309324104895425,0.012573237316460727,-1.0
20200105T075136,89.1687,83.9556,83.8331,89.468,85.5954,57.8844,65.8459,115.31,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T075312,89.5538,85.2504,85.4136,89.5481,177.142,-171.009,-144.676,157.218,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T075448,86.0791,80.4808,80.5618,86.2765,-135.425,-141.073,-131.33,-129.384,1.0518407206388314,0.0,0.0,0.004046633584636522,-1.0,-1.0
20200105T075624,81.3445,75.651,75.7052,81.4328,-132.057,-133.909,-128.823,-128.208,1.598572059813677,0.0,0.0,0.010678226563345182,-1.0,-1.0
20200105T075800,76.5235,70.8083,70.8493,76.5806,-130.504,-131.416,-127.96,-127.661,0.9353739266248863,2.0202084139178216,0.0,0.006495101540609933,0.007108583821290443,-1.0
20200105T075936,71.6858,65.9618,65.995,71.7283,-129.609,-130.152,-127.519,-127.341,1.0,1.163058233654332,0.0,0.012864157949054851,0.009927283820625398,-1.0
20200105T080112,66.8431,62.117,62.146,66.8771,-129.11,-129.387,-127.245,-127.158,1.0,0.0,0.0,0.010807219051001281,-1.0,-1.0
20200105T084532,-67.7767,-73.4869,-73.4429,-67.7438,-125.428,-125.689,-123.388,-122.765,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T084708,-72.6697,-78.3767,-78.315,-72.6281,-124.824,-125.28,-122.331,-121.204,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T084844,-77.5646,-83.2657,-83.1608,-77.5074,-123.496,-124.531,-120.361,-117.748,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T085020,-82.4593,-88.1209,-87.7766,-82.3663,-117.976,-122.645,-115.415,-104.077,1.0,0.0,0.0,0.012813218359160725,-1.0,-1.0
20200105T085156,-86.6629,-89.4938,-89.4925,-86.8806,30.6285,-108.385,-84.6939,44.3881,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T085332,-81.9107,-87.3854,-87.6666,-81.9979,44.0584,23.9914,41.3024,49.7326,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T085508,-77.0409,-82.6957,-82.7913,-77.0952,47.4919,43.1036,49.3203,51.036,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T085644,-72.1479,-77.8288,-77.8859,-72.1873,49.0498,47.1417,50.8735,51.6312,0.9788368511429396,0.9788368511429396,0.0,0.0010738931491284342,0.0021442204086433397,-1.0
20200105T085820,-67.245,-72.9341,-72.975,-67.2762,49.939,48.8718,51.5411,51.9768,1.0,0.0,0.0,0.015607965529904656,-1.0,-1.0
20200105T085956,-62.3362,-68.029,-68.0608,-62.362,50.5146,49.8322,51.9178,52.2063,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T090132,-57.4239,-63.1177,-63.144,-57.4461,50.9183,50.4437,52.1633,52.3726,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T090308,-52.5085,-58.2033,-58.2257,-52.5281,51.2178,50.868,52.3391,52.501,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T090444,-47.5907,-53.286,-53.3057,-47.6083,51.4494,51.1801,52.4735,52.6051,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T090620,-42.6711,-48.3667,-48.3844,-42.6873,51.6344,51.4202,52.5816,52.6929,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T090756,-37.7504,-43.446,-43.4622,-37.7654,51.7859,51.6109,52.6721,52.7693,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T090932,-32.8285,-38.5246,-38.5395,-32.8426,51.9131,51.7667,52.7505,52.838,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T091108,-27.906,-33.6024,-33.6164,-27.9194,52.0218,51.8969,52.8206,52.9014,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T091244,-22.9833,-28.68,-28.6933,-22.9962,52.1164,52.0079,52.885,52.9612,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T091420,-18.0605,-23.7578,-23.7706,-18.073,52.1999,52.1042,52.9455,53.019,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T091556,-13.1384,-18.8359,-18.8484,-13.1505,52.2748,52.1891,53.0036,53.0758,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T091732,-8.217,-13.9152,-13.9273,-8.2289,52.3428,52.265,53.0606,53.1328,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T091908,-3.2963,-8.9956,-9.0074,-3.3082,52.4056,52.3339,53.1176,53.191,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T092044,1.6231,-4.0771,-4.0889,1.6112,52.4645,52.3974,53.1755,53.2514,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T092220,6.541,0.8398,0.828,6.5289,52.5205,52.4567,53.2355,53.3152,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T092356,11.4572,5.7547,5.7429,11.445,52.5748,52.5131,53.2986,53.3837,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T092532,16.3716,10.6677,10.6557,16.359,52.6284,52.5676,53.3661,53.4583,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T092708,21.2836,15.5786,15.5661,21.2706,52.6823,52.6212,53.4395,53.541,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T092844,26.1932,20.4868,20.474,26.1797,52.7378,52.6751,53.5207,53.6339,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T093020,31.1003,25.3923,25.379,31.086,52.7958,52.7303,53.6115,53.7399,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T093156,36.0045,30.2951,30.2811,35.9894,52.8579,52.788,53.7148,53.8627,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T093332,40.906,35.1949,35.1801,40.8896,52.9261,52.8495,53.8342,54.0076,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T093508,45.8041,40.0917,40.0757,45.7863,53.0029,52.9166,53.9744,54.1822,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T093644,50.6992,44.9852,44.9678,50.6795,53.0926,52.9921,54.1429,54.3982,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T093820,55.5912,49.8754,49.8562,55.5689,53.2011,53.0798,54.3501,54.6729,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T093956,60.4794,54.7625,54.7409,60.4537,53.3383,53.1849,54.6121,55.036,1.0,1.056818046432118,0.0,0.01535671818887078,0.005358527663190644,-1.0
20200105T094132,65.3645,59.6458,59.621,65.334,53.5216,53.3172,54.956,55.5395,1.0,0.0,0.0,0.016001613651819173,-1.0,-1.0
20200105T094308,70.2459,64.5259,64.4966,70.2081,53.7864,53.4919,55.4283,56.2881,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T094444,75.1236,69.4025,69.3666,75.0736,54.2129,53.7406,56.1204,57.5206,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T094620,79.9966,74.2755,74.2286,79.9224,55.0381,54.132,57.2352,59.9349,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T094756,84.8607,79.1441,79.0764,84.7177,57.3947,54.8592,59.3352,66.7573,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T094932,89.2141,84.0053,83.8835,89.501,85.8559,56.7391,64.7454,115.703,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T095108,89.5531,85.205,85.3645,89.5421,177.798,-170.838,-144.845,162.307,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T095244,86.0333,80.4312,80.5108,86.2257,-136.397,-141.924,-132.288,-130.409,1.0061676469563556,1.0061676469563556,0.0,0.008692719669909544,0.0020034717417393897,-1.0
20200105T095420,81.2932,75.5993,75.6526,81.3798,-133.09,-134.913,-129.863,-129.266,1.0,2.127565946914731,0.0,0.01105394557816276,0.016609019177164994,-1.0
20200105T095556,76.4698,70.7549,70.7953,76.5259,-131.56,-132.46,-129.024,-128.733,1.7484683498262144,1.7484683498262144,0.0,0.011070643027061124,0.005077287330583364,-1.0
20200105T095732,71.6305,65.9067,65.9394,71.6723,-130.678,-131.214,-128.593,-128.421,1.2090360173017203,0.0,0.0,1.2149138695137728e-05,-1.0,-1.0
20200105T095908,66.7861,61.8659,61.8943,66.8197,-130.185,-130.46,-128.326,-128.242,1.0,0.7873815478799701,0.0,0.015821099343517116,0.012272534560540251,-1.0
20200105T104326,-67.7615,-73.4727,-73.4292,-67.7289,-126.568,-126.822,-124.517,-123.901,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T104502,-72.6531,-78.3611,-78.3,-72.612,-125.981,-126.425,-123.469,-122.355,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200105T104638,-77.5465,-83.249,-83.1453,-77.4899,-124.691,-125.696,-121.518,-118.939,0.0,0.0,0.0,-1.0,-1.0,-1.0
