V0_LAT,V1_LAT,V2_LAT,V3_LAT,V0_LON,V1_LON,V2_LON,V3_LON,Al/Si,Al/Si_uncer,polygon_area
-73.4607,-79.0981,-79.2875,-73.6372,146.862,145.333,148.711,149.765,0.0,-1.0,17.96079084999999
78.435,72.7574,72.8895,78.5811,-162.225,-162.126,-158.997,-159.058,0.0,-1.0,17.906248799999986
77.6457,72.0125,72.2991,77.9705,-78.2392,-78.4128,-74.9538,-75.4312,0.0,-1.0,17.75791788
78.6192,73.0894,73.6057,79.1888,77.764,78.3804,81.83,80.4899,1.0,0.002901935562231,17.68806932500005
77.6709,72.0513,72.456,78.0881,-96.1733,-95.3674,-92.8218,-92.4851,0.0,-1.0,17.631620735000006
78.1876,71.9503,72.4734,77.6558,66.7484,62.5599,65.9534,69.513,0.0,-1.0,17.59776576000003
76.7627,71.0933,71.345,77.026,59.2244,59.8512,62.3899,62.8767,0.0,-1.0,17.585606599999977
77.183,71.528,71.8021,77.4736,42.9711,43.9268,46.45,46.6117,1.5466733980639682,0.0071652233616332,17.56566312500002
-72.3109,-77.9195,-78.2936,-72.6797,108.401,106.23,108.85,111.698,1.087728865354067,7.556042736259719e-05,17.53303689999995
-73.6168,-78.8516,-79.2849,-73.3745,98.0107,95.5025,97.8675,101.824,0.0,-1.0,17.523286715000005
-68.7094,-74.7823,-74.7513,-69.0345,-81.8214,-84.946,-81.2989,-79.6453,0.0,-1.0,17.514762414999957
80.8551,75.267,75.585,81.1985,-30.5503,-29.2778,-26.4814,-27.22,1.692450125644694,0.0011396462241339,17.489746065
-73.5477,-79.093,-79.5263,-73.938,-60.3157,-63.7289,-60.2401,-57.9481,1.2254880843556406,5.7397385854423655e-05,17.475404440000027
-72.7544,-78.4048,-78.5744,-72.9125,-20.8786,-22.0854,-18.9466,-17.9056,1.01790788783263,0.0228561018127598,17.468779799999982
-71.9473,-77.5476,-77.909,-72.2805,-16.3209,-18.2953,-15.113,-13.5202,0.0,-1.0,17.414921880000023
-75.0239,-80.1996,-80.3966,-74.6284,31.0568,27.6523,29.6391,35.5947,0.0,-1.0,17.38692112000004
-70.1176,-76.1868,-75.7006,-70.2638,-95.102,-96.2341,-93.3592,-91.8771,0.0,-1.0,17.323867700000005
-69.9506,-75.5415,-76.0781,-70.4615,35.543,33.4386,36.2193,38.5015,0.0,-1.0,17.22926187500002
78.5903,72.9734,73.3369,78.9793,171.928,172.956,176.03,174.82,1.2865931044346324,0.0061840919245963,17.214269700000017
78.5399,72.9804,73.41,79.0069,116.276,116.99,120.325,118.919,0.0,-1.0,17.14843780000003
-71.7826,-77.4435,-77.6179,-71.9442,173.916,172.623,175.831,176.69,0.0,-1.0,17.13166230000001
-73.3531,-78.8891,-79.3271,-73.7472,-63.7939,-67.2719,-63.8839,-61.4749,0.0,-1.0,17.08425350000003
80.4677,74.8775,75.1942,80.8099,-27.3311,-26.1293,-23.3601,-24.1335,1.0,0.2202675822274057,17.04120585
76.4837,70.8525,71.1811,76.8494,-109.462,-109.437,-106.181,-106.759,1.0,0.0127121566703023,16.938095850000003
76.203,70.5223,70.7252,76.4072,94.1033,94.1766,96.6597,97.6111,1.6930747112016888,0.0010203256417605,16.928831229999993
-73.8572,-79.0701,-79.4125,-73.5602,143.645,140.507,142.612,147.608,0.0,-1.0,16.878229299999912
77.8347,72.1631,72.2973,77.9829,34.0857,33.968,37.1923,36.7866,0.0,-1.0,16.843753159999977
75.8989,70.2019,70.4036,76.1151,139.037,139.63,142.301,142.246,0.0,-1.0,16.83819479999999
75.9469,70.2595,70.4502,76.1458,127.345,127.967,130.428,130.778,1.3619091758141249,0.0071469087430016,16.79934329999997
-73.2122,-78.7455,-79.1876,-73.6097,-67.2476,-70.7885,-67.4809,-64.9692,0.0,-1.0,16.787231540000015
78.5495,72.9876,73.5225,79.1176,17.1009,19.1195,21.7607,20.1057,0.0,-1.0,16.761100699999993
71.6665,65.9448,65.6385,71.6268,31.8112,29.5812,31.7341,35.2042,0.0,-1.0,16.728680900000025
-72.5398,-78.1398,-78.4412,-72.8199,19.1007,17.4508,20.3891,21.9535,0.0,-1.0,16.71319646999997
-69.2549,-75.3757,-75.0264,-69.5058,-108.051,-109.464,-106.875,-104.874,0.1299938146194813,0.0049239886276826,16.69709369999999
78.1967,72.5997,72.9456,78.5553,-70.515,-69.7669,-67.386,-66.9961,0.0,-1.0,16.592410140000055
-71.4165,-76.9556,-77.5108,-71.9249,-134.515,-137.747,-134.605,-132.23,0.0,-1.0,16.584745050000077
-70.6778,-76.3052,-76.6491,-71.0055,177.121,175.644,178.461,179.993,1.2123588444326672,0.0005794788040591,16.535390849999978
78.7029,73.1233,73.5132,79.1218,130.496,131.433,134.526,133.128,1.1469287754801598,1.989699391405063e-05,16.485248249999973
79.8278,74.2333,74.5487,80.1685,-22.9372,-21.7805,-19.1033,-19.8494,0.0,-1.0,16.474716644999994
-71.4406,-77.0513,-77.4206,-71.8028,115.467,113.542,116.025,118.543,0.9920733607874708,0.0003803380986498,16.417321500000007
78.0018,72.4558,72.9058,78.4916,105.975,106.576,109.758,108.525,1.3050295587637135,2.227853224777932e-05,16.382767700000056
-69.4113,-75.04,-75.424,-69.7738,156.73,155.125,157.973,159.482,1.0715537488487392,0.0009306649974359,16.37161025000009
78.3677,72.8074,73.3315,78.9244,21.2841,23.1713,25.8152,24.1057,0.0,-1.0,16.211281990000014
77.7679,72.1693,72.5146,78.1267,-67.4795,-66.6903,-64.3586,-64.0761,0.0,-1.0,16.162813259999993
-71.5726,-77.1986,-77.4567,-71.804,118.355,116.058,119.318,120.656,1.0,2.1176783216973747,16.125045799999988
-71.7189,-77.3655,-77.544,-71.8863,158.869,157.685,160.631,161.559,0.0,-1.0,16.110393899999963
77.7882,72.1729,72.5333,78.172,166.9,167.92,170.764,169.637,1.639639136125486,0.000510106021183,16.10159285000005
76.0331,70.3457,70.4927,76.1926,-177.898,-177.611,-174.941,-174.975,0.0,-1.0,15.946888849999983
70.8738,65.1875,64.8156,70.8371,35.1406,32.5238,34.4764,38.4074,0.0,-1.0,15.945780599999997
74.0253,68.3664,68.7152,74.4053,-123.495,-123.108,-120.134,-120.948,0.0,-1.0,15.883279450000044
-69.9594,-75.5655,-75.9434,-70.3103,-25.7471,-27.4479,-24.6269,-23.1387,0.0,-1.0,15.836563919999993
